1,2,3,4,5
72.75,818,0.0,89.22,823.0
72.77,838,0.0,89.25,845.0
72.75,818,0.1,89.25,845.0
72.79,860,0.0,89.23,828.0
72.78,850,0.0,89.17,800.0
72.77,838,0.0,89.17,800.0
72.76,828,0.0,89.21,840.0
72.76,828,0.1,89.23,840.0
72.78,890,0.5,89.24,836.0
72.79,865,1.5,89.28,850.0
72.78,855,0.0,89.28,850.0
72.81,880,0.0,89.2,782.0
72.78,860,0.0,89.16,770.0
72.73,820,0.0,89.21,800.0
72.74,785,0.0,89.18,800.0
72.73,780,0.0,89.12,760.0
72.7,760,0.0,89.13,735.0
72.69,725,0.0,89.14,740.0
72.71,737,0.0,89.18,790.0
72.76,770,0.0,89.14,700.0
72.73,750,0.0,89.15,715.0
72.69,735,9.5,89.15,750.0
72.74,767,0.0,89.17,770.0
72.72,755,0.0,89.15,758.0
72.68,730,0.0,89.19,786.0
72.67,720,0.1,89.22,800.0
72.68,730,0.0,89.3,798.0
72.66,715,0.0,89.29,785.0
72.65,710,0.0,89.26,750.0
72.59,695,0.0,89.21,690.0
72.57,675,0.0,89.25,725.0
72.58,695,0.0,89.25,725.0
72.59,700,0.0,89.23,650.0
72.57,675,0.0,89.25,665.0
72.54,650,0.0,89.28,685.0
72.53,640,0.0,89.24,680.0
72.51,630,0.0,89.27,701.0
72.5,623,0.0,89.27,701.0
72.5,660,0.0,89.28,685.0
72.51,665,0.1,89.3,702.0
72.53,680,6.6,89.28,615.0
72.53,680,0.1,89.34,732.0
72.57,700,0.0,89.39,770.0
72.59,710,0.0,89.36,750.0
72.59,710,0.0,89.38,763.0
72.6,715,0.1,89.35,613.0
72.62,640,1.7,89.35,650.0
72.59,625,0.0,89.31,630.0
72.56,610,0.0,89.31,630.0
72.54,600,0.0,89.31,710.0
72.56,620,0.0,89.31,710.0
72.55,615,0.1,89.32,720.0
72.58,630,0.0,89.3,705.0
72.53,610,0.0,89.35,740.0
72.54,610,0.0,89.25,665.0
72.51,615,0.0,89.27,632.0
72.53,625,0.0,89.28,678.0
72.5,610,1.7,89.26,666.0
72.55,635,0.9,89.3,695.0
72.55,635,22.7,89.36,695.0
72.62,675,0.0,89.36,728.0
72.58,655,0.0,89.28,650.0
72.56,640,0.0,89.11,630.0
72.5,610,0.0,88.91,510.0
72.41,555,0.0,88.92,525.0
72.4,510,0.0,88.95,540.0
72.49,550,0.0,88.94,535.0
72.5,555,0.0,88.95,532.0
72.46,535,0.0,88.95,532.0
72.56,590,2.4,88.88,495.0
72.53,500,1.7,88.92,510.0
72.54,515,0.0,88.88,490.0
72.54,515,0.0,88.87,480.0
72.5,490,0.0,88.88,500.0
72.5,490,0.0,88.87,495.0
72.48,445,0.0,88.86,485.0
72.48,445,0.0,88.82,478.0
72.47,440,0.1,88.82,478.0
72.46,435,0.1,88.78,463.0
72.46,400,0.0,88.81,475.0
72.45,395,0.0,88.86,485.0
72.49,415,0.0,88.88,494.0
72.52,430,0.0,88.91,509.0
72.51,425,0.0,88.93,514.0
72.54,495,0.0,88.92,510.0
72.52,480,0.0,88.92,510.0
72.48,445,0.0,88.9,500.0
72.51,470,0.3,88.9,500.0
72.44,420,0.0,88.89,495.0
72.44,420,0.1,88.92,510.0
72.46,430,0.0,88.93,515.0
72.47,420,0.0,88.89,495.0
72.44,405,0.0,88.93,515.0
72.43,400,0.0,89.05,582.0
72.52,475,0.0,89.06,550.0
72.54,490,0.0,89.02,540.0
72.51,465,0.0,89.06,550.0
72.51,465,0.1,89.06,527.0
72.52,465,0.3,89.03,515.0
72.53,470,0.0,89.2,590.0
72.61,510,0.0,89.12,553.0
72.63,530,0.0,90.1,2060.0
73.56,2370,0.2,90.47,2920.0
73.91,3050,4.1,90.95,3700.0
74.05,3380,0.0,91.12,3650.0
74.09,3510,0.0,91.08,3690.0
74.14,3620,0.0,91.05,3930.0
74.11,3590,0.0,91.03,3970.0
74.15,3680,0.1,90.99,3900.0
74.14,3890,0.0,90.97,3820.0
74.17,3940,0.0,90.95,3910.0
74.13,3830,0.0,90.7,3450.0
73.91,3130,0.0,90.5,3200.0
73.71,2670,0.4,90.61,3250.0
73.81,2850,0.1,90.65,3400.0
73.68,2610,0.0,90.06,1960.0
73.77,2830,6.1,89.89,2020.0
73.32,1950,0.9,90.12,2640.0
73.11,1570,0.0,89.26,1160.0
72.51,580,0.0,88.75,488.0
72.31,430,0.0,88.67,453.0
72.22,395,0.0,88.74,482.0
72.23,400,0.0,88.78,505.0
72.25,415,0.0,88.78,505.0
72.3,440,0.0,88.78,492.0
72.28,440,0.0,88.8,498.0
72.26,430,0.0,88.83,535.0
72.25,420,0.0,88.85,550.0
72.23,410,0.0,88.86,520.0
72.22,410,0.0,88.78,478.0
72.18,385,0.0,88.72,453.0
72.12,374,0.0,88.7,435.0
72.13,380,0.0,88.75,467.0
72.12,375,0.0,88.92,560.0
72.28,440,0.1,88.98,580.0
72.3,450,0.0,89.01,670.0
72.36,485,5.0,88.92,600.0
72.32,465,0.0,88.89,570.0
72.26,495,0.0,89.1,760.0
72.31,520,1.3,89.17,770.0
72.41,570,18.8,89.41,900.0
72.59,790,0.0,89.25,813.0
72.47,675,19.1,89.29,840.0
72.5,700,41.1,89.35,880.0
72.59,805,0.4,89.38,903.0
72.57,780,0.0,89.09,705.0
72.28,500,2.8,89.09,660.0
72.3,515,11.4,89.05,635.0
72.32,535,0.1,89.07,645.0
72.32,535,0.0,89.06,660.0
72.34,525,0.0,88.76,475.0
72.16,400,1.3,88.66,425.0
72.12,370,0.4,88.54,394.0
72.08,410,0.0,89.23,770.0
72.43,655,0.0,88.72,455.0
72.2,500,0.0,88.86,502.0
72.18,485,0.0,88.7,455.0
72.17,475,0.0,88.67,440.0
72.06,400,0.7,88.88,512.0
72.19,445,1.2,88.46,360.0
72.03,375,0.1,88.52,370.0
72.07,390,18.6,88.69,420.0
72.13,420,32.1,88.67,438.0
72.21,470,0.2,88.92,575.0
72.25,490,0.8,88.68,452.0
72.16,440,0.0,88.66,443.0
72.12,415,0.0,88.49,385.0
72.03,375,0.0,88.42,360.0
72.01,370,0.0,88.45,373.0
72.03,375,0.0,88.41,362.0
72.0,350,0.0,88.37,352.0
72.06,378,0.0,88.37,352.0
72.05,370,0.0,88.35,334.0
72.04,360,0.0,88.52,380.0
72.08,380,0.0,88.36,337.0
71.98,330,0.0,88.41,355.0
72.01,305,6.9,88.45,360.0
72.03,320,2.8,88.48,370.0
72.06,335,1.7,88.44,358.0
72.09,345,10.7,88.42,354.0
72.07,335,0.0,88.41,396.0
72.11,355,0.0,88.49,375.0
72.12,360,0.0,88.46,366.0
72.14,370,19.7,88.62,437.0
72.24,445,19.7,88.75,497.0
72.29,480,25.7,88.84,535.0
72.48,525,51.1,89.43,840.0
72.71,795,28.4,90.14,1890.0
73.47,2730,0.0,90.31,2520.0
73.46,2270,21.2,90.03,1820.0
73.15,1830,1.4,89.59,1300.0
72.95,1480,5.5,89.96,1900.0
73.56,2850,0.0,90.74,3120.0
73.87,3220,0.0,90.46,2640.0
73.39,2320,0.0,89.87,1750.0
73.04,1280,0.0,89.59,1210.0
72.88,1120,0.0,89.41,970.0
72.62,740,0.0,89.36,908.0
72.84,1080,0.0,89.93,1730.0
73.08,1710,0.5,90.05,1830.0
73.05,1780,23.2,90.1,1910.0
73.09,1860,0.1,90.15,1960.0
73.11,1900,0.0,90.09,1850.0
73.01,1700,0.0,89.86,1510.0
72.89,1460,0.0,89.87,1530.0
72.88,1400,0.0,89.9,1560.0
72.91,1460,0.0,89.9,1560.0
72.91,1460,0.0,89.85,1500.0
72.87,1380,0.0,89.84,1480.0
72.92,1470,0.0,89.83,1470.0
72.87,1380,0.0,89.79,1410.0
72.86,1340,0.1,89.83,1470.0
72.89,1390,1.2,89.83,1470.0
72.89,1390,0.7,89.78,1400.0
72.8,1250,6.9,89.56,1100.0
72.64,960,0.0,89.48,1000.0
72.61,1080,0.0,89.39,910.0
72.55,990,0.0,89.39,990.0
72.55,990,0.0,89.4,1010.0
72.52,945,0.0,89.41,1030.0
72.5,910,0.0,89.36,980.0
72.48,880,0.0,89.38,1030.0
72.48,880,0.0,89.37,1010.0
72.47,870,0.0,89.4,1030.0
72.49,900,0.2,89.42,1050.0
72.57,1020,20.8,89.39,1020.0
72.55,990,0.5,89.43,1060.0
72.54,975,0.0,89.36,990.0
72.54,975,0.0,89.34,975.0
72.53,960,0.0,89.35,993.0
72.58,1040,0.0,89.29,950.0
72.48,890,0.0,89.31,974.0
72.54,975,0.0,89.38,1010.0
72.59,1060,0.0,89.36,990.0
72.55,990,0.0,89.34,978.0
72.54,975,0.0,89.34,978.0
72.53,960,0.1,89.34,978.0
72.54,975,0.1,89.34,978.0
72.53,960,5.6,89.36,980.0
72.49,890,1.3,89.43,1040.0
72.56,1010,18.4,89.48,1050.0
72.59,1060,4.8,89.56,1140.0
72.57,1020,0.0,89.54,1080.0
72.55,995,0.0,89.51,1060.0
72.6,1010,0.0,89.52,1070.0
72.63,1060,0.0,89.53,1080.0
72.62,1050,0.0,89.53,1090.0
72.66,1120,0.0,89.53,1090.0
72.63,1060,0.1,89.5,1060.0
72.63,1060,10.9,89.38,980.0
72.56,950,13.3,89.47,1030.0
72.64,1080,16.7,89.51,1050.0
72.67,1130,0.0,89.44,1010.0
72.65,1100,0.0,89.37,1060.0
72.64,1060,0.0,89.35,1030.0
72.6,995,3.9,89.29,970.0
72.57,950,0.0,89.36,1040.0
72.62,1030,0.0,89.42,1100.0
72.65,1070,0.0,89.3,968.0
72.6,995,0.0,89.34,1010.0
72.62,1030,0.0,89.3,968.0
72.57,946,6.7,89.37,1040.0
72.59,980,15.0,89.4,1070.0
72.61,1010,0.1,89.47,1160.0
72.64,1060,0.0,89.44,1060.0
72.64,1060,0.0,89.56,1150.0
72.7,1160,0.0,89.55,1050.0
72.69,1140,0.0,89.5,1030.0
72.67,1110,6.5,89.5,1100.0
72.69,1140,0.6,89.46,1060.0
72.64,1060,2.0,89.44,1040.0
72.62,1030,0.0,89.46,1060.0
72.62,1030,0.0,89.48,1080.0
72.63,1040,0.0,89.42,1030.0
72.65,1070,0.0,89.39,1030.0
72.66,1090,0.0,89.39,1030.0
72.64,1060,0.0,89.34,1060.0
72.64,1060,0.0,89.45,1150.0
72.67,1110,0.0,89.45,1180.0
72.71,1180,0.0,89.66,1290.0
72.87,1440,0.0,89.52,1230.0
72.88,1430,0.0,89.63,1330.0
72.88,1430,0.0,89.64,1290.0
72.87,1410,0.0,89.6,1260.0
72.9,1430,0.0,89.57,1260.0
72.87,1390,0.0,89.6,1300.0
72.9,1430,0.0,89.68,1440.0
72.91,1450,0.0,89.6,1360.0
72.88,1400,0.0,89.52,1320.0
72.84,1340,0.0,89.53,1330.0
72.81,1290,0.0,89.6,1350.0
72.82,1310,0.0,89.72,1470.0
72.82,1310,0.0,89.59,1350.0
72.79,1260,0.0,89.51,1270.0
72.79,1260,0.0,89.45,1220.0
72.69,1110,0.0,89.58,1330.0
72.76,1210,0.0,89.59,1340.0
72.69,1110,0.0,89.25,1000.0
72.61,955,0.0,89.18,950.0
72.58,905,0.0,89.23,1010.0
72.58,905,0.0,89.25,1020.0
72.64,1000,0.0,89.28,1040.0
72.63,980,0.0,89.24,1000.0
72.61,960,0.0,89.24,1000.0
72.61,960,0.0,89.2,970.0
72.59,930,0.0,89.27,1050.0
72.61,960,0.0,89.26,1040.0
72.61,950,0.0,89.14,970.0
72.54,880,0.0,89.09,920.0
72.49,830,0.0,89.15,975.0
72.49,830,0.9,89.19,1000.0
72.47,810,0.1,89.13,960.0
72.48,820,0.6,89.04,920.0
72.48,820,0.2,89.07,930.0
72.51,900,0.0,89.03,900.0
72.48,870,0.0,89.09,930.0
72.45,840,0.0,88.86,770.0
72.36,750,0.0,88.85,650.0
72.36,750,0.0,88.85,650.0
72.33,720,0.0,88.81,620.0
72.29,680,0.0,88.98,740.0
72.29,630,0.0,88.97,690.0
72.33,670,0.0,89.01,715.0
72.32,660,0.0,88.9,640.0
72.33,670,0.0,88.98,695.0
72.34,680,0.0,88.89,603.0
72.18,580,0.0,88.65,400.0
72.12,520,0.0,88.6,390.0
72.08,500,0.0,88.6,470.0
72.03,470,0.0,88.58,447.0
72.03,470,0.0,88.6,458.0
72.05,480,0.0,88.67,494.0
72.05,480,0.0,88.59,451.0
72.01,430,0.0,88.6,440.0
72.04,460,0.0,88.63,458.0
72.04,460,0.0,88.62,452.0
72.01,430,0.0,88.35,330.0
71.95,310,0.0,88.33,323.0
71.96,315,0.0,88.44,365.0
72.02,350,0.0,88.42,357.0
72.0,335,0.0,88.38,342.0
71.99,330,0.0,88.41,390.0
71.96,315,0.0,88.35,362.0
71.96,315,0.0,88.34,360.0
71.95,310,0.0,88.35,364.0
71.94,305,0.0,88.34,340.0
71.93,300,0.0,88.26,313.0
71.89,280,0.0,88.33,334.0
71.9,285,0.0,88.34,338.0
71.95,310,0.0,88.7,510.0
72.12,455,0.0,88.78,542.0
72.16,495,0.0,88.78,532.0
72.12,455,0.0,88.75,519.0
72.08,410,0.0,88.76,524.0
72.08,415,0.0,88.81,551.0
72.33,670,4.9,89.2,940.0
72.54,880,0.1,89.22,922.0
72.57,975,0.1,89.34,1030.0
72.68,1100,0.1,89.36,1050.0
72.71,1140,0.0,89.31,1010.0
72.69,1100,0.0,89.27,970.0
72.61,1020,0.0,89.29,990.0
72.6,1010,0.0,89.36,1180.0
72.65,1070,0.0,89.4,1220.0
72.68,1070,0.0,89.39,1110.0
72.66,1040,0.0,89.36,1050.0
72.66,1040,0.0,89.32,1030.0
72.61,990,0.0,89.33,1030.0
72.65,1030,0.0,89.21,910.0
72.57,945,2.9,89.39,1080.0
72.67,1050,1.2,89.25,930.0
72.63,1010,0.0,89.33,990.0
72.62,1000,0.0,89.28,950.0
72.7,1090,0.1,89.28,971.0
72.69,1050,0.0,89.24,940.0
72.67,1030,6.8,89.26,1010.0
72.74,1110,3.1,89.25,1000.0
72.72,1090,0.1,89.1,888.0
72.6,960,0.0,89.16,950.0
72.59,950,0.0,89.25,980.0
72.68,1040,0.0,89.17,937.0
72.63,990,0.0,89.23,975.0
72.67,1030,0.0,89.19,950.0
72.67,960,0.0,89.23,980.0
72.65,940,0.0,89.21,963.0
72.7,990,0.0,89.24,990.0
72.66,950,0.0,89.24,1030.0
72.64,885,4.0,89.28,1070.0
72.76,1000,0.0,89.25,1040.0
72.73,970,0.0,89.2,978.0
72.68,925,0.0,89.16,950.0
72.68,925,0.0,89.26,1010.0
72.7,945,0.0,89.16,950.0
72.72,960,0.0,89.19,973.0
72.71,955,0.1,89.08,900.0
72.6,850,0.1,89.21,996.0
72.63,875,0.1,89.26,1040.0
72.58,830,2.0,89.27,1050.0
72.63,990,0.0,89.3,1030.0
72.57,930,0.0,89.35,1070.0
72.58,935,0.0,89.28,1010.0
72.54,895,0.0,89.27,1000.0
72.57,930,0.0,89.36,1070.0
72.66,960,0.0,89.31,974.0
72.56,870,0.0,89.36,1010.0
72.56,870,0.0,89.36,1010.0
72.59,900,0.0,89.34,996.0
72.55,905,0.0,89.35,1000.0
72.63,990,0.0,89.49,1090.0
72.7,1060,37.9,89.41,1040.0
72.69,1050,0.1,89.39,1030.0
72.64,1000,0.0,89.45,1040.0
72.64,1000,0.0,89.41,1010.0
72.56,920,0.0,89.41,1010.0
72.56,920,0.0,89.42,1020.0
72.65,1010,0.1,89.45,1040.0
72.62,980,0.1,89.49,1060.0
72.67,1040,0.0,89.47,1050.0
72.67,1040,0.0,89.43,1020.0
72.6,960,0.0,89.3,1040.0
72.49,845,0.0,89.28,1030.0
72.43,840,0.0,89.19,950.0
72.39,800,0.1,89.15,865.0
72.38,790,0.0,89.28,913.0
72.41,820,0.0,89.24,885.0
72.45,850,0.0,89.31,950.0
72.48,880,0.0,89.26,915.0
72.42,830,9.6,89.26,954.0
72.5,890,0.0,89.46,1100.0
72.62,1010,0.0,89.5,1220.0
72.78,1160,0.0,89.47,1190.0
72.78,1160,0.0,89.45,1170.0
72.77,1140,0.0,89.5,1220.0
72.81,1180,0.0,89.5,1180.0
72.82,1150,0.0,89.56,1220.0
72.86,1200,0.0,89.7,1340.0
72.94,1300,0.0,89.71,1300.0
72.93,1270,0.1,89.68,1270.0
72.94,1280,0.0,89.77,1340.0
72.98,1320,0.0,89.72,1300.0
72.99,1340,0.0,89.66,1430.0
72.95,1340,0.0,89.62,1390.0
72.96,1360,0.1,89.62,1390.0
72.97,1370,0.0,89.58,1340.0
72.94,1330,0.1,89.59,1350.0
73.05,1490,0.0,89.71,1490.0
73.0,1420,0.0,89.67,1440.0
73.05,1530,0.0,89.59,1350.0
73.03,1500,0.0,89.6,1500.0
73.04,1520,0.0,89.65,1730.0
73.05,1540,0.0,89.56,1620.0
73.07,1580,0.0,89.67,1740.0
73.1,1640,0.1,89.52,1580.0
72.95,1360,0.0,89.54,1630.0
73.09,1620,0.0,89.6,1670.0
73.06,1670,0.0,89.68,1740.0
73.05,1660,0.0,89.66,1720.0
73.09,1720,0.0,89.64,1700.0
73.05,1640,0.0,89.62,1660.0
73.03,1600,0.0,89.68,1710.0
73.03,1600,0.1,89.63,1660.0
73.06,1530,0.0,89.7,1730.0
73.08,1570,0.0,89.74,1760.0
73.09,1590,0.0,89.73,1750.0
73.08,1570,0.0,89.87,1870.0
73.17,1750,0.0,89.76,1780.0
73.2,1830,0.0,90.14,2220.0
73.5,2420,0.0,90.33,2490.0
73.79,3090,0.0,90.67,3890.0
74.01,3700,0.0,90.73,3980.0
74.16,4120,0.0,90.73,4060.0
74.18,4240,0.1,90.8,4240.0
74.13,4090,1.0,90.71,3940.0
74.1,3810,0.1,90.72,3970.0
74.09,3800,0.2,90.75,4030.0
74.08,3780,4.7,90.76,4130.0
74.12,4060,0.0,90.78,4320.0
74.14,4060,0.0,90.81,4150.0
74.16,3960,0.1,90.74,3900.0
73.94,3340,0.0,90.25,3200.0
73.64,2560,16.4,89.75,2120.0
73.01,1480,5.1,90.1,2350.0
73.8,3100,0.0,89.95,3040.0
73.46,2380,73.7,90.12,3100.0
73.74,3120,4.5,90.01,3240.0
73.69,3010,4.8,89.74,2400.0
73.51,2480,0.1,89.42,1950.0
73.07,1680,0.0,89.37,1890.0
73.02,1600,0.0,89.4,1630.0
72.9,1490,57.7,89.06,1150.0
72.54,1180,0.1,88.98,1030.0
72.47,1000,0.0,88.81,900.0
72.51,1050,0.0,88.93,990.0
72.51,1050,0.0,88.88,940.0
72.51,950,0.0,88.88,840.0
72.48,920,0.0,88.91,880.0
72.53,970,0.0,88.9,874.0
72.51,970,0.1,88.83,810.0
72.46,920,0.0,88.92,890.0
72.53,990,0.0,88.91,880.0
72.53,990,0.1,89.68,1820.0
73.5,2620,14.2,90.27,2560.0
73.66,2750,0.0,90.32,2740.0
73.65,2730,17.0,90.21,2620.0
73.67,2760,0.0,90.22,2630.0
73.76,2750,0.0,90.22,2630.0
73.77,2760,0.0,90.26,2670.0
73.79,2780,0.1,90.16,2570.0
73.77,2750,0.2,90.05,2640.0
73.62,2530,0.0,90.11,2720.0
73.73,2690,0.0,90.11,2740.0
73.76,2840,2.7,89.86,2580.0
73.36,2260,8.0,89.67,2230.0
73.43,2350,0.1,89.49,2300.0
72.96,1490,0.0,89.05,1280.0
72.66,1040,0.0,88.94,1150.0
72.66,1060,0.0,89.02,1250.0
72.54,960,0.0,89.03,1190.0
72.51,940,0.1,88.96,1110.0
72.55,1080,0.0,88.82,925.0
72.44,965,0.1,89.07,1170.0
72.48,1010,0.1,89.2,1100.0
72.46,860,0.0,89.28,1160.0
72.55,955,0.0,89.38,1140.0
72.54,950,0.0,89.44,1180.0
72.6,1000,4.9,89.46,1130.0
72.62,1060,0.0,89.35,1080.0
72.62,1060,63.6,89.56,1170.0
72.67,1090,1.9,89.48,1060.0
72.64,1050,0.0,89.63,1100.0
72.59,1000,0.0,90.47,2220.0
73.55,2310,0.0,90.68,3100.0
74.14,3350,0.0,90.72,3340.0
74.16,3330,0.2,90.73,3330.0
74.1,3230,14.7,90.49,2700.0
73.52,2200,0.0,89.57,1290.0
72.85,1110,0.0,89.35,1050.0
72.88,1030,0.0,89.68,1390.0
72.9,1050,0.1,89.74,1320.0
72.87,1020,0.1,89.78,1360.0
72.92,1250,38.1,89.75,1330.0
72.85,1170,0.0,89.7,1300.0
72.75,1090,0.0,89.73,1240.0
72.76,1080,0.0,89.74,1250.0
72.72,1040,0.0,89.68,1170.0
72.65,1000,0.0,89.55,1050.0
72.54,1100,0.1,89.46,1030.0
72.56,1110,0.0,89.53,1090.0
72.59,1120,0.0,89.42,1000.0
72.56,1030,17.7,89.44,1030.0
72.64,1130,0.0,89.43,1010.0
72.62,1100,0.0,89.5,1090.0
72.65,1060,0.0,89.48,1070.0
72.64,1050,0.0,89.49,1080.0
72.63,1040,0.0,89.53,1130.0
72.72,1150,0.0,89.45,1040.0
72.62,1030,0.0,89.42,1010.0
72.62,1030,1.8,89.4,965.0
72.58,980,0.0,89.44,1010.0
72.6,1080,0.1,89.7,1400.0
72.92,1450,0.0,89.8,1550.0
73.06,1690,0.0,89.99,1810.0
73.19,1860,0.0,89.94,1680.0
73.15,1670,0.1,89.87,1600.0
73.1,1630,1.1,89.86,1590.0
73.09,1620,0.0,89.85,1580.0
73.05,1610,0.0,89.82,1530.0
73.18,1740,0.0,90.23,2000.0
73.52,2090,0.0,90.25,2100.0
73.26,1840,0.0,89.94,1700.0
73.33,1910,0.0,90.22,2080.0
73.38,1960,0.0,90.06,1900.0
73.2,1780,0.0,89.6,1300.0
72.79,1370,0.1,89.48,1230.0
72.77,1290,0.0,89.48,1230.0
72.56,1150,0.0,89.33,1050.0
72.54,1140,0.0,89.09,780.0
72.44,1090,0.0,89.38,1160.0
72.41,1080,0.0,89.17,930.0
72.37,1030,0.0,89.08,842.0
72.31,860,0.0,89.2,935.0
72.36,890,0.0,89.14,890.0
72.23,800,0.0,88.8,645.0
72.1,640,0.1,88.82,658.0
72.13,680,5.4,88.85,678.0
72.1,675,0.0,88.61,536.0
71.94,560,0.0,88.74,611.0
72.05,630,0.0,88.79,640.0
72.07,650,0.0,88.61,536.0
71.96,560,2.0,88.66,562.0
71.96,640,1.0,88.62,540.0
71.96,640,0.0,88.61,536.0
71.95,620,0.0,88.6,530.0
71.96,575,0.0,88.63,547.0
72.0,600,0.1,88.61,581.0
72.01,610,0.0,88.55,550.0
71.96,500,0.0,88.58,564.0
71.95,495,1.3,88.55,550.0
71.95,495,0.0,88.58,589.0
71.98,505,0.0,88.58,589.0
71.95,480,0.0,88.58,589.0
71.96,490,0.0,88.52,560.0
71.94,480,3.1,88.58,550.0
71.9,460,0.0,88.57,543.0
71.88,450,0.0,88.57,543.0
71.85,445,0.0,88.49,505.0
71.86,450,0.1,88.51,450.0
71.85,445,0.0,88.4,390.0
71.81,430,0.0,88.56,480.0
71.87,455,3.9,88.72,570.0
71.94,485,0.0,88.34,335.0
71.79,425,0.0,88.46,450.0
71.84,445,0.0,88.89,700.0
72.6,800,0.0,89.14,1000.0
72.36,820,0.1,88.94,800.0
72.17,660,0.3,88.71,617.0
72.07,580,0.0,88.77,660.0
72.13,630,0.0,88.72,626.0
72.07,585,0.0,88.77,665.0
72.09,600,0.0,89.08,907.0
72.54,990,0.0,89.29,1100.0
72.65,1060,0.0,89.34,1150.0
72.58,1000,0.0,88.95,792.0
72.36,810,0.0,89.39,1180.0
72.77,1160,7.5,89.59,1450.0
72.91,1380,0.0,89.4,1210.0
72.75,1210,0.0,89.41,1220.0
72.82,1280,0.0,89.43,1280.0
72.8,1260,0.0,89.39,1240.0
72.77,1230,0.0,89.37,1270.0
72.75,1250,0.1,89.38,1280.0
72.82,1340,0.0,89.3,1200.0
72.83,1350,0.0,89.29,1190.0
72.86,1390,0.0,89.31,1410.0
72.81,1330,0.0,89.19,1300.0
72.74,1240,0.0,89.22,1320.0
72.74,1240,0.0,88.99,1130.0
72.44,890,0.0,88.87,950.0
72.39,830,0.0,88.87,950.0
72.37,825,0.0,88.92,1010.0
72.37,825,0.0,88.83,885.0
72.36,820,0.0,88.9,890.0
72.32,780,8.0,88.88,870.0
72.38,830,0.1,88.88,915.0
72.37,825,0.1,88.83,872.0
72.39,840,0.9,88.82,860.0
72.41,860,0.0,88.82,860.0
72.38,830,0.0,88.87,900.0
72.42,870,0.0,88.9,888.0
72.39,840,0.8,88.85,843.0
72.33,790,2.1,88.7,758.0
72.28,740,0.0,88.69,748.0
72.28,740,0.0,88.67,685.0
72.3,760,0.0,88.7,710.0
72.29,750,0.0,88.72,780.0
72.29,750,0.1,88.72,780.0
72.25,715,0.3,88.74,748.0
72.32,780,0.2,88.76,766.0
72.26,720,1.3,88.8,745.0
72.31,770,0.0,88.94,870.0
72.44,890,0.0,89.15,1060.0
72.6,940,0.0,88.98,898.0
72.51,840,0.0,88.99,903.0
72.43,760,0.0,88.9,824.0
72.37,705,0.0,88.74,696.0
72.34,735,0.0,88.76,713.0
72.22,620,0.0,88.68,616.0
72.24,640,0.0,88.8,720.0
72.26,660,0.0,88.73,658.0
72.17,570,0.0,88.74,666.0
72.19,590,0.1,88.78,702.0
72.28,680,0.0,88.79,765.0
72.26,660,0.1,88.69,678.0
72.18,580,0.0,88.75,746.0
72.23,630,0.0,88.81,783.0
72.27,675,0.0,88.84,780.0
72.31,708,0.1,88.74,715.0
72.2,600,0.0,88.8,766.0
72.24,640,0.0,88.83,775.0
72.19,590,0.0,88.93,800.0
72.29,685,3.8,88.85,735.0
72.24,640,0.1,88.62,540.0
72.19,590,0.0,88.51,490.0
72.1,510,0.0,88.55,515.0
72.1,510,0.0,88.61,562.0
72.13,550,0.0,88.61,562.0
72.08,565,0.0,88.57,530.0
72.11,585,0.0,88.57,540.0
72.11,585,0.0,88.58,548.0
72.1,575,0.0,88.59,557.0
72.09,575,0.0,88.58,548.0
72.06,550,0.1,88.56,532.0
72.07,560,0.0,88.59,563.0
72.03,530,0.0,88.7,687.0
72.16,625,4.0,88.9,900.0
72.29,735,0.1,88.91,745.0
72.32,770,2.5,88.88,725.0
72.33,780,0.0,88.82,690.0
72.35,800,0.0,88.91,770.0
72.44,900,0.0,88.92,780.0
72.45,910,0.0,88.79,690.0
72.4,810,0.0,88.75,680.0
72.35,760,0.2,88.85,780.0
72.43,890,0.3,88.83,764.0
72.42,875,0.0,88.81,750.0
72.36,810,0.0,88.77,750.0
72.39,845,0.0,88.74,725.0
72.42,875,0.0,88.76,765.0
72.46,860,0.0,88.69,710.0
72.42,815,0.0,88.58,625.0
72.39,780,0.0,88.57,620.0
72.39,780,0.0,88.48,580.0
72.33,750,0.0,88.52,600.0
72.38,800,0.0,88.54,700.0
72.31,735,0.0,88.67,810.0
72.41,835,0.0,88.62,760.0
72.36,710,0.0,88.61,750.0
72.37,715,0.0,88.65,760.0
72.38,720,0.0,88.59,690.0
72.3,650,0.0,88.58,690.0
72.33,680,0.0,88.49,660.0
72.27,655,0.0,88.66,785.0
72.37,760,0.0,88.64,775.0
72.33,720,0.0,88.62,765.0
72.38,725,0.0,88.56,750.0
72.31,662,0.0,88.65,800.0
72.38,725,0.0,88.68,820.0
72.46,800,0.0,88.87,925.0
72.59,935,0.0,88.85,915.0
72.42,761,0.8,88.91,942.0
72.52,860,0.5,88.91,942.0
72.48,818,2.1,88.85,903.0
72.45,789,0.0,88.89,930.0
72.46,800,0.0,89.0,1000.0
72.52,860,0.0,88.95,972.0
72.56,1030,0.1,88.9,925.0
72.51,975,0.1,88.93,945.0
72.49,955,0.0,89.0,993.0
72.5,965,0.0,88.97,947.0
72.4,855,0.0,89.04,995.0
72.45,910,0.0,88.93,921.0
72.36,812,0.0,88.97,947.0
72.51,975,0.0,89.1,1050.0
72.53,995,0.1,89.15,1100.0
